3.5,11.9,37.0,854.7,330.0,1017.0,1314.0,403.0,70.0,301.0,53.0
3.8,11.3,43.3,851.3,328.0,1138.0,1325.0,426.0,70.0,317.0,57.0
3.5,10.7,32.0,812.0,329.0,1141.0,1396.0,413.0,72.0,342.0,57.0
2.9,10.3,13.0,798.3,346.0,1149.0,1393.0,436.0,70.0,324.0,58.0
2.9,11.7,16.3,855.0,305.0,1029.0,1328.0,421.0,72.0,308.0,57.0
2.9,11.2,12.7,806.7,334.0,1104.0,1310.0,436.0,74.0,304.0,57.0
2.9,12.0,15.0,848.3,318.0,1114.0,1363.0,405.0,71.0,312.0,50.0
3.0,11.7,15.7,843.0,322.0,1096.0,1329.0,436.0,74.0,330.0,51.0
3.0,11.5,14.3,847.7,332.0,1096.0,1388.0,402.0,73.0,341.0,52.0
3.1,10.3,23.3,751.3,321.0,1072.0,1356.0,427.0,72.0,311.0,55.0
3.0,10.3,15.3,740.3,305.0,1183.0,1397.0,407.0,70.0,340.0,53.0
2.8,10.9,12.0,831.7,327.0,1071.0,1366.0,417.0,73.0,342.0,60.0
3.3,11.3,30.0,826.3,350.0,1148.0,1315.0,413.0,74.0,328.0,51.0
2.6,12.5,6.0,854.7,326.0,1131.0,1385.0,445.0,70.0,312.0,60.0
2.6,13.2,10.3,855.0,338.0,1005.0,1305.0,417.0,74.0,313.0,52.0
3.1,11.5,23.0,854.3,319.0,1171.0,1346.0,428.0,71.0,328.0,52.0
2.8,10.7,8.3,843.7,325.0,1190.0,1379.0,442.0,70.0,300.0,57.0
3.3,10.5,27.0,810.0,320.0,1185.0,1343.0,405.0,75.0,318.0,51.0
3.8,10.2,38.3,742.0,328.0,1057.0,1313.0,443.0,72.0,323.0,55.0
3.5,10.5,28.0,792.7,346.0,1158.0,1350.0,439.0,70.0,344.0,52.0
3.1,10.6,22.3,772.0,313.0,1008.0,1339.0,429.0,72.0,343.0,53.0
3.1,11.8,14.7,844.7,321.0,1133.0,1327.0,409.0,73.0,339.0,51.0
3.8,11.1,42.7,822.7,340.0,1009.0,1397.0,400.0,73.0,331.0,56.0
4.4,11.7,69.3,127.7,320.0,1054.0,1320.0,410.0,75.0,338.0,50.0
5.8,10.8,147.7,792.7,301.0,1021.0,1312.0,406.0,72.0,321.0,59.0
6.2,12.2,159.7,855.0,315.0,1076.0,1301.0,406.0,72.0,332.0,51.0
6.0,11.5,177.7,846.7,304.0,1163.0,1365.0,419.0,72.0,326.0,59.0
6.0,12.7,166.3,852.0,321.0,1147.0,1327.0,414.0,75.0,303.0,51.0
6.2,11.6,164.3,850.3,331.0,1078.0,1354.0,404.0,71.0,306.0,59.0
5.8,12.8,134.0,851.7,323.0,1030.0,1339.0,406.0,71.0,341.0,51.0
6.2,12.7,164.3,854.3,347.0,1036.0,1396.0,431.0,75.0,326.0,58.0
5.9,11.2,139.3,829.3,346.0,1189.0,1357.0,401.0,75.0,328.0,52.0
5.6,13.4,136.0,849.0,347.0,1093.0,1351.0,422.0,71.0,303.0,58.0
5.4,14.6,108.0,843.0,346.0,1072.0,1366.0,405.0,75.0,336.0,50.0
5.6,13.5,126.0,854.7,341.0,1168.0,1357.0,407.0,72.0,328.0,51.0
5.5,12.5,128.3,852.3,307.0,1090.0,1338.0,436.0,75.0,338.0,56.0
5.3,11.5,101.0,832.0,339.0,1008.0,1366.0,415.0,70.0,317.0,53.0
4.9,10.2,84.7,728.7,325.0,1162.0,1305.0,413.0,73.0,329.0,54.0
3.9,10.1,42.7,717.3,332.0,1120.0,1381.0,427.0,72.0,301.0,50.0
4.1,11.1,50.7,838.7,334.0,1196.0,1391.0,424.0,75.0,310.0,50.0
4.3,12.5,67.7,849.7,304.0,1023.0,1343.0,400.0,75.0,347.0,57.0
4.6,12.3,74.0,854.7,318.0,1070.0,1327.0,421.0,73.0,307.0,55.0
4.7,12.8,75.7,851.7,303.0,1037.0,1351.0,403.0,73.0,323.0,50.0
5.1,12.0,108.0,855.0,303.0,1018.0,1346.0,424.0,75.0,304.0,54.0
5.5,10.9,139.0,848.0,333.0,1110.0,1340.0,449.0,70.0,322.0,50.0
5.5,11.0,140.7,812.0,310.0,1126.0,1326.0,420.0,73.0,325.0,60.0
5.4,10.5,128.3,821.3,344.0,1034.0,1332.0,447.0,73.0,325.0,52.0
5.3,10.3,111.7,801.3,338.0,1161.0,1305.0,408.0,75.0,313.0,50.0
5.3,10.0,115.0,769.7,332.0,1095.0,1306.0,402.0,74.0,328.0,57.0
5.2,11.2,107.7,828.3,321.0,1106.0,1393.0,437.0,74.0,314.0,52.0
5.3,10.6,110.7,804.3,347.0,1122.0,1346.0,450.0,70.0,332.0,60.0
4.8,10.8,92.7,807.0,317.0,1199.0,1330.0,410.0,70.0,337.0,56.0
5.0,11.0,95.7,840.3,331.0,1177.0,1319.0,430.0,75.0,344.0,56.0
4.9,10.7,105.7,811.3,337.0,1189.0,1360.0,421.0,73.0,345.0,55.0
4.8,11.2,84.7,848.3,333.0,1183.0,1374.0,419.0,71.0,312.0,53.0
4.7,10.7,81.7,773.3,315.0,1169.0,1381.0,409.0,70.0,309.0,58.0
4.6,11.4,79.7,831.0,337.0,1147.0,1377.0,401.0,75.0,347.0,55.0
4.3,11.9,67.0,847.3,316.0,1175.0,1370.0,446.0,70.0,316.0,59.0
4.1,12.2,58.0,855.0,349.0,1198.0,1380.0,408.0,71.0,323.0,53.0
4.3,13.1,60.3,855.0,339.0,1041.0,1365.0,418.0,75.0,308.0,51.0
4.3,13.3,62.3,854.7,335.0,1072.0,1363.0,441.0,71.0,341.0,51.0
4.4,13.1,64.0,855.0,336.0,1123.0,1366.0,424.0,70.0,320.0,55.0
4.2,12.2,67.3,852.3,327.0,1061.0,1393.0,408.0,75.0,317.0,59.0
4.5,13.8,74.3,855.0,301.0,1178.0,1338.0,431.0,73.0,304.0,52.0
5.0,15.2,91.3,854.7,316.0,1152.0,1332.0,410.0,74.0,340.0,56.0
4.7,15.6,79.7,855.0,332.0,1194.0,1333.0,416.0,75.0,300.0,59.0
4.5,15.4,74.7,855.0,323.0,1145.0,1334.0,445.0,70.0,301.0,59.0
4.9,15.3,87.0,854.7,313.0,1078.0,1333.0,447.0,74.0,328.0,56.0
5.1,13.5,109.0,855.0,302.0,1139.0,1334.0,414.0,74.0,337.0,59.0
5.2,16.0,107.3,855.0,336.0,1020.0,1399.0,416.0,73.0,319.0,53.0
5.1,14.7,99.0,855.0,319.0,1041.0,1346.0,404.0,75.0,322.0,56.0
4.4,12.8,70.7,847.3,307.0,1162.0,1374.0,447.0,73.0,326.0,55.0
4.3,14.3,53.0,855.0,330.0,1138.0,1323.0,423.0,73.0,332.0,56.0
4.1,13.7,48.7,854.7,345.0,1065.0,1355.0,431.0,72.0,311.0,59.0
3.9,14.0,48.3,855.0,319.0,1133.0,1355.0,437.0,75.0,338.0,57.0
3.8,14.8,45.0,855.0,322.0,1194.0,1309.0,409.0,75.0,330.0,56.0
3.7,14.2,48.3,855.0,329.0,1181.0,1390.0,437.0,72.0,307.0,54.0
4.3,13.2,55.3,855.0,303.0,1170.0,1393.0,420.0,75.0,308.0,60.0
4.3,13.8,65.3,855.0,328.0,1190.0,1308.0,411.0,73.0,332.0,58.0
4.0,14.1,51.7,855.0,323.0,1119.0,1314.0,448.0,71.0,345.0,54.0
4.4,13.2,60.0,854.7,319.0,1018.0,1357.0,437.0,72.0,307.0,50.0
4.2,15.3,54.3,855.0,323.0,1105.0,1391.0,400.0,74.0,343.0,58.0
3.9,15.6,51.3,855.0,316.0,1086.0,1388.0,403.0,72.0,331.0,60.0
3.8,14.9,40.7,855.0,332.0,1097.0,1340.0,446.0,71.0,301.0,57.0
3.9,15.2,48.0,854.7,307.0,1158.0,1357.0,437.0,74.0,310.0,55.0
4.3,15.5,53.3,855.0,326.0,1178.0,1398.0,428.0,75.0,334.0,50.0
4.3,15.6,52.3,855.0,326.0,1119.0,1360.0,447.0,73.0,304.0,54.0
4.4,14.0,58.7,854.7,312.0,1016.0,1367.0,434.0,70.0,345.0,54.0
4.2,15.8,58.3,855.0,307.0,1166.0,1304.0,428.0,72.0,331.0,50.0
4.5,15.7,69.3,855.0,341.0,1074.0,1303.0,450.0,71.0,341.0,56.0
4.4,15.1,60.7,855.0,332.0,1170.0,1395.0,433.0,74.0,325.0,57.0
4.7,14.5,81.3,855.0,323.0,1091.0,1340.0,422.0,71.0,328.0,51.0
4.0,15.2,55.7,855.0,310.0,1090.0,1374.0,422.0,74.0,302.0,58.0
3.8,14.2,40.0,855.0,313.0,1116.0,1326.0,430.0,70.0,350.0,59.0
3.1,15.1,22.0,854.7,307.0,1056.0,1303.0,439.0,73.0,335.0,52.0
3.1,15.5,21.3,855.0,338.0,1061.0,1383.0,432.0,70.0,338.0,60.0
2.9,15.7,19.7,854.7,300.0,1153.0,1324.0,400.0,70.0,330.0,55.0
3.4,15.5,33.3,855.0,344.0,1034.0,1312.0,421.0,73.0,324.0,58.0
3.9,16.7,48.3,854.7,348.0,1094.0,1304.0,411.0,71.0,344.0,57.0
4.0,16.0,52.0,854.7,323.0,1046.0,1386.0,400.0,73.0,344.0,50.0
4.0,15.6,57.3,855.0,331.0,1164.0,1392.0,420.0,75.0,350.0,56.0
4.0,17.2,47.7,855.0,313.0,1125.0,1372.0,441.0,73.0,344.0,54.0
3.1,18.0,21.7,855.0,339.0,1189.0,1322.0,438.0,72.0,321.0,53.0
3.0,17.2,17.3,854.7,314.0,1103.0,1341.0,434.0,75.0,326.0,59.0
2.9,17.7,15.0,855.0,335.0,1091.0,1379.0,426.0,74.0,316.0,56.0
3.0,16.5,17.7,855.0,333.0,1190.0,1357.0,420.0,74.0,317.0,50.0
2.9,16.5,19.0,855.0,337.0,1120.0,1335.0,415.0,74.0,306.0,54.0
2.6,17.0,6.0,855.0,305.0,1033.0,1317.0,448.0,71.0,325.0,55.0
3.0,17.7,22.7,855.0,308.0,1130.0,1342.0,418.0,70.0,315.0,52.0
3.4,17.3,27.7,855.0,341.0,1035.0,1315.0,418.0,71.0,304.0,58.0
3.4,18.9,27.3,855.0,340.0,1074.0,1400.0,415.0,70.0,317.0,60.0
3.1,20.1,17.7,855.0,319.0,1130.0,1368.0,423.0,74.0,322.0,60.0
3.1,19.0,20.7,855.0,305.0,1069.0,1360.0,419.0,72.0,341.0,56.0
3.3,17.8,26.0,855.0,343.0,1074.0,1384.0,411.0,70.0,347.0,54.0
3.8,17.3,37.3,855.0,332.0,1116.0,1372.0,432.0,74.0,345.0,57.0
3.1,17.5,22.7,855.0,350.0,1062.0,1322.0,422.0,74.0,348.0,56.0
4.6,16.6,65.0,854.7,307.0,1040.0,1349.0,419.0,72.0,304.0,57.0
4.2,17.0,59.7,855.0,339.0,1162.0,1379.0,435.0,73.0,303.0,55.0
3.9,18.1,41.0,854.7,337.0,1194.0,1323.0,448.0,75.0,336.0,57.0
4.8,17.2,83.7,854.7,346.0,1115.0,1363.0,442.0,75.0,310.0,51.0
5.5,17.6,117.3,855.0,312.0,1051.0,1376.0,417.0,72.0,300.0,56.0
4.6,18.8,69.0,855.0,330.0,1084.0,1383.0,429.0,75.0,303.0,50.0
5.2,19.3,88.7,854.7,308.0,1171.0,1329.0,427.0,75.0,328.0,51.0
6.4,19.6,233.3,855.0,346.0,1081.0,1371.0,409.0,70.0,318.0,55.0
4.8,19.3,85.0,855.0,320.0,1123.0,1394.0,437.0,74.0,316.0,54.0
4.6,19.3,69.3,855.0,312.0,1107.0,1373.0,448.0,74.0,326.0,58.0
5.7,19.7,111.0,854.7,331.0,1023.0,1362.0,402.0,72.0,335.0,58.0
5.7,19.3,144.0,854.7,322.0,1057.0,1303.0,400.0,71.0,349.0,55.0
6.0,19.4,201.0,854.7,339.0,1050.0,1327.0,416.0,73.0,346.0,52.0
6.0,20.0,148.0,855.0,320.0,1064.0,1378.0,408.0,71.0,323.0,50.0
5.4,19.5,135.7,855.0,327.0,1032.0,1340.0,437.0,74.0,301.0,55.0
5.2,19.5,90.0,855.0,312.0,1111.0,1372.0,430.0,74.0,327.0,50.0
6.4,19.4,188.0,855.0,331.0,1088.0,1309.0,409.0,73.0,309.0,56.0
5.9,19.7,154.7,855.0,307.0,1192.0,1327.0,432.0,74.0,344.0,53.0
6.0,19.5,178.7,855.0,345.0,1038.0,1331.0,442.0,72.0,307.0,59.0
6.0,20.1,133.7,848.0,317.0,1090.0,1335.0,412.0,75.0,344.0,50.0
5.9,19.9,152.3,855.0,314.0,1055.0,1354.0,424.0,71.0,333.0,58.0
6.3,20.0,201.7,855.0,304.0,1131.0,1339.0,412.0,70.0,308.0,58.0
6.2,21.5,200.3,855.0,316.0,1111.0,1347.0,407.0,70.0,323.0,57.0
6.1,19.4,183.7,855.0,306.0,1067.0,1351.0,403.0,70.0,319.0,59.0
5.8,20.4,165.0,855.0,348.0,1103.0,1393.0,435.0,75.0,300.0,53.0
5.7,20.9,126.0,854.3,344.0,1146.0,1397.0,416.0,72.0,327.0,59.0
5.9,20.8,156.3,853.0,341.0,1024.0,1393.0,418.0,74.0,312.0,54.0
5.6,20.0,121.3,855.0,341.0,1082.0,1318.0,425.0,73.0,303.0,51.0
5.4,19.9,113.7,854.3,313.0,1002.0,1370.0,447.0,71.0,340.0,58.0
4.1,19.0,60.7,854.7,301.0,1037.0,1380.0,444.0,70.0,347.0,53.0
5.4,15.6,104.3,854.0,341.0,1136.0,1330.0,409.0,74.0,339.0,51.0
6.2,11.8,182.3,848.3,311.0,1026.0,1389.0,423.0,70.0,319.0,56.0
6.1,10.3,204.7,811.7,320.0,1050.0,1380.0,438.0,70.0,331.0,58.0
6.3,10.4,198.0,809.7,323.0,1132.0,1302.0,430.0,74.0,326.0,52.0
6.4,10.6,193.7,824.0,339.0,1020.0,1300.0,447.0,74.0,310.0,57.0
6.0,10.7,175.0,841.3,338.0,1064.0,1303.0,418.0,70.0,338.0,58.0
6.2,11.2,204.7,853.7,327.0,1198.0,1388.0,434.0,73.0,327.0,54.0
6.3,10.6,197.7,833.0,332.0,1038.0,1316.0,403.0,75.0,346.0,56.0
6.0,11.6,152.7,850.7,322.0,1129.0,1356.0,431.0,74.0,303.0,60.0
5.6,10.7,150.7,824.7,309.0,1028.0,1395.0,424.0,70.0,339.0,52.0
5.6,10.6,141.3,849.3,339.0,1027.0,1321.0,420.0,74.0,313.0,53.0
6.0,10.6,173.7,820.7,317.0,1113.0,1384.0,428.0,70.0,338.0,54.0
6.3,11.6,197.0,840.7,320.0,1123.0,1314.0,405.0,72.0,343.0,54.0
6.2,12.1,197.0,854.0,332.0,1181.0,1374.0,411.0,75.0,306.0,59.0
5.2,11.9,74.3,784.3,305.0,1045.0,1332.0,406.0,73.0,301.0,55.0
4.8,13.2,79.7,231.3,317.0,1126.0,1342.0,406.0,72.0,334.0,58.0
6.2,12.3,209.7,855.0,322.0,1166.0,1304.0,442.0,70.0,339.0,50.0
5.7,13.1,159.3,854.7,335.0,1080.0,1328.0,436.0,72.0,303.0,52.0
4.9,10.3,81.0,690.7,319.0,1012.0,1341.0,439.0,70.0,315.0,55.0
5.4,14.5,110.7,407.0,343.0,1008.0,1318.0,438.0,72.0,333.0,50.0
5.1,16.5,88.0,854.7,303.0,1021.0,1341.0,411.0,71.0,333.0,60.0
3.4,15.1,27.7,855.0,346.0,1052.0,1362.0,439.0,73.0,346.0,55.0
4.8,13.4,95.7,854.7,305.0,1082.0,1333.0,443.0,70.0,306.0,59.0
4.9,13.1,107.7,849.0,336.0,1075.0,1359.0,446.0,71.0,344.0,54.0
5.9,14.2,162.7,850.3,318.0,1009.0,1320.0,421.0,70.0,338.0,54.0
4.8,13.1,84.0,855.0,325.0,1027.0,1362.0,416.0,71.0,319.0,55.0
5.4,13.6,130.3,855.0,339.0,1021.0,1354.0,401.0,73.0,312.0,58.0
5.4,13.9,118.7,855.0,332.0,1165.0,1322.0,445.0,73.0,312.0,57.0
6.2,12.1,188.3,854.7,320.0,1186.0,1360.0,444.0,74.0,333.0,54.0
5.1,12.1,97.7,855.0,304.0,1190.0,1384.0,405.0,70.0,302.0,59.0
6.1,11.1,171.0,843.0,311.0,1174.0,1363.0,446.0,71.0,316.0,53.0
6.4,11.2,217.7,846.0,301.0,1189.0,1385.0,426.0,75.0,348.0,52.0
6.3,10.5,198.7,832.7,324.0,1192.0,1351.0,419.0,73.0,315.0,54.0
5.9,10.1,161.7,793.3,313.0,1183.0,1314.0,443.0,75.0,314.0,54.0
6.0,10.6,162.3,712.3,311.0,1022.0,1386.0,444.0,73.0,302.0,51.0
6.3,11.2,224.7,851.3,348.0,1077.0,1377.0,427.0,72.0,339.0,56.0
5.7,14.1,150.0,899.7,343.0,1134.0,1357.0,405.0,72.0,324.0,51.0
5.9,15.2,182.3,895.0,300.0,1108.0,1351.0,431.0,71.0,330.0,58.0
5.6,14.2,136.7,900.0,334.0,1188.0,1363.0,415.0,74.0,310.0,53.0
6.4,14.7,223.7,900.0,308.0,1124.0,1301.0,449.0,70.0,307.0,55.0
6.1,13.9,205.0,896.3,350.0,1130.0,1360.0,440.0,72.0,305.0,51.0
5.3,17.0,122.3,896.0,328.0,1017.0,1325.0,407.0,75.0,348.0,59.0
5.7,13.8,144.0,900.0,342.0,1011.0,1320.0,445.0,70.0,337.0,60.0
6.2,13.7,194.0,899.7,312.0,1026.0,1396.0,424.0,74.0,348.0,50.0
5.3,12.8,138.7,900.0,315.0,1152.0,1314.0,408.0,75.0,333.0,56.0
6.3,17.6,211.0,900.0,307.0,1107.0,1365.0,424.0,71.0,349.0,59.0
5.9,13.8,188.0,899.7,334.0,1092.0,1388.0,425.0,73.0,323.0,57.0
5.2,14.3,129.3,899.7,316.0,1015.0,1331.0,435.0,73.0,313.0,52.0
4.6,14.1,88.0,897.0,347.0,1190.0,1353.0,416.0,70.0,336.0,56.0
4.5,16.5,63.3,899.7,302.0,1130.0,1391.0,414.0,70.0,323.0,59.0
5.8,15.7,130.7,900.0,308.0,1144.0,1349.0,428.0,73.0,313.0,54.0
5.5,15.1,128.3,899.7,327.0,1111.0,1330.0,405.0,70.0,341.0,56.0
6.0,17.3,156.3,883.3,324.0,1057.0,1309.0,445.0,74.0,339.0,52.0
5.9,17.0,148.7,900.0,321.0,1150.0,1310.0,409.0,74.0,306.0,60.0
5.8,14.7,147.7,899.7,345.0,1023.0,1338.0,422.0,71.0,349.0,53.0
5.2,13.4,95.3,900.0,321.0,1141.0,1327.0,439.0,70.0,300.0,57.0
6.0,13.1,181.3,900.0,321.0,1096.0,1315.0,423.0,72.0,342.0,53.0
6.3,12.8,235.7,900.0,332.0,1116.0,1316.0,424.0,72.0,303.0,56.0
6.4,15.6,221.3,900.0,314.0,1008.0,1382.0,438.0,73.0,328.0,53.0
5.9,14.8,164.7,899.7,343.0,1010.0,1370.0,405.0,74.0,343.0,58.0
5.8,14.8,188.7,899.7,319.0,1094.0,1354.0,444.0,72.0,300.0,54.0
6.0,13.7,173.3,899.7,320.0,1102.0,1311.0,429.0,73.0,314.0,50.0
4.5,14.1,81.7,900.0,302.0,1064.0,1309.0,410.0,75.0,304.0,53.0
6.1,11.5,193.0,362.0,317.0,1013.0,1303.0,435.0,70.0,306.0,56.0
6.4,10.4,236.7,896.7,340.0,1084.0,1386.0,425.0,72.0,317.0,51.0
5.4,10.7,133.0,889.3,334.0,1087.0,1371.0,412.0,75.0,320.0,52.0
6.4,10.3,189.3,888.7,320.0,1165.0,1328.0,443.0,75.0,316.0,58.0
5.2,10.0,107.0,713.7,332.0,1010.0,1357.0,400.0,70.0,345.0,59.0
6.1,11.4,164.7,891.3,338.0,1159.0,1362.0,436.0,74.0,346.0,51.0
6.4,10.5,232.0,860.7,336.0,1021.0,1324.0,408.0,70.0,328.0,60.0
6.4,10.1,185.0,774.7,326.0,1103.0,1349.0,407.0,72.0,327.0,53.0
5.8,10.2,116.7,867.3,316.0,1031.0,1384.0,405.0,73.0,301.0,57.0
4.9,10.1,106.0,787.7,333.0,1051.0,1333.0,436.0,74.0,323.0,57.0
5.9,10.3,154.0,800.0,306.0,1149.0,1376.0,404.0,74.0,305.0,57.0
6.4,11.3,198.0,876.0,338.0,1128.0,1305.0,443.0,72.0,308.0,54.0
6.4,12.1,215.7,899.0,323.0,1137.0,1307.0,404.0,72.0,312.0,56.0
5.4,12.3,124.3,897.7,348.0,1106.0,1349.0,412.0,75.0,335.0,59.0
5.4,10.5,119.0,823.0,329.0,1180.0,1367.0,431.0,75.0,307.0,52.0
5.1,10.4,97.0,846.0,323.0,1004.0,1367.0,411.0,73.0,343.0,53.0
6.0,10.0,163.0,753.7,338.0,1092.0,1325.0,427.0,72.0,340.0,52.0
5.1,11.1,80.7,891.7,341.0,1187.0,1389.0,429.0,73.0,342.0,51.0
3.9,10.2,48.0,864.3,330.0,1170.0,1337.0,401.0,73.0,317.0,59.0
5.3,11.3,116.3,888.0,325.0,1045.0,1352.0,406.0,73.0,312.0,51.0
